score;txt
1;Questionamento: o Relogio é a corda?
1;POXA SO QUERIA MEU PRODUTO
1;Fiz uma compra que constavam dois relógios . Só recebi um relógio muito fraco , nível de camelô, nem em caixa veio , dentro de um saco de tecido.
1;Ate o momento alnada do meu pruduto, gostaria de saber quando que vou receber...
1;Não passou o prazo ainda.
1;Não posso comentar pois ainda não recebi nada
1;Quero o cancelamento.
1;APESAR DE TER CUMPRIDO PRAZO DE ENTREGA, NÃO RECEBI O PRODUTO CONFORME NF
1;Muita demora, até o momento não recebi o produto
1;O produto foi entregue na casa de um vizinho que eu não tenho contato, como entregam um produto para uma pessoa de outra casa?
1;ATE AGORA NÃO RECEBI O PRODUTO APESAR DE JÁ TER PAGO
1;Não recebi o produto comprado completo. Comprei dois pendentes, mas só entregaram um.
1;Não foi entregue o produto
1;Olá boa noite recibi meu produto com à cor errada. Por esse motivo não recomendo à Loja..
1;Não gostei não véi igual da foto é o material e muito ruim e também veio com defeito mal custura
1;Ainda não chegou! Estou insatisfeita.
1;gostaria de ter ficado sabendo oq aconteceu com o pedido...fiz o pag, me enviaram o prazo e a encomenda não foi concluída mesmo com o prazo de entrega, e tbm não me deram retorno
1;Estou há mais de 01 mês esperando a solução do problema conforme atendimento aberto .
1;Produto chegou antes da data marcada, mas a qualidade é ruim, impressão falhando. A impressora detetou que o cartucho já foi utilizado.
1;Bom dia! O produto chegou dentro do prazo de entrega, porém chegou quebrado, estou tentando falar na loja, mas ninguém resolve.
1;Insatisfeita, porque foi entregue faltando 02 panos de prato, vierão somente 05 panos e eu paguei por 07 panos.
1;Cancelei o produto após a compra devido ao prazo de entrega ser 19 dias e chegar após o feriado de carnaval quando iria utiliza-lo
1;SUPER RECOMENDO
1;Vocês deveriam passar algum contato direto com o fornecedor, minha encomenda ainda não chegou e agora ?
1;Produto é uma replica.
1;gostaria de saber porque não enviaram????
1;Estou devolvendo o produto, no anuncio diz que é 1,40mt o que foi entregue 70cm, não cobre metade do banco do carro.
1;De 3 pendente faltou 2 recebi apenas 1, e não tenho telefone para ligar e reclamar tenho que ir no procon.
1;É muito pequeno e apertado para os bebês, os bebê n cabem dentro😣 não foi o demonstrava a foto.
1;Já enviei um outro email descrevendo meu descontentamento.
1;Fui comunicado que o produto estava em falta, não o recebi a compra precisa ser cancelada.
1;Eu estou com medido de devolução do produto! Esperando as 48hrs que a lannister me pediu....não vou utilizar o produto com meus alunos, baixa qualidade, tecido ruim...liso, costura desfazendo.
1;comprei a cortina e ela veio com diversos rasgos, estou tentando devolver o produto mas não estou conseguindo.
1;Comprei o produto Cortina Decorativa Suellen Para Quarto Ou Sala Cinza 4m e Recebi Cortina Suellen para Sala Quarto 4 Metros Avelã/ Palha. Caso não resolverem ACIONAREI o PROCON-SP
1;Fiz uma compra em janeiro e ainda não recebi. Nenhuma explicação sobre o atraso.
1;Não foi entregue o produto que solicitei. Entrei em contato com as lannister e estou aguardando retorno para a troca pelo produto correto, porém ainda não tive retorno das lannister e já está fora d
1;descaso total da loja nao recebe o produto e nao entraram em contato comigo bem tempo depois mandaram email pra minha irma e nem deixaram telefone para mim entrar em contato com loja.
1;Comprei um controle remote Philco. E recebi na minha residência um controle remoto Phillips.
1;"\"Comprei 2 (dois) Tablet Qbex Zupin TX120 7\"\" 4GB Dual Core Android 4.2 Preto e recebi apenas 1 (um). A nota fiscal apresenta 2 unidades"
1;Loja coloca prazo extremamente extenso para entrega de produtos e nem assim consegue cumpri-los.
1;O produto está constando que foi entregue mas minha encomenda não chegou
1;Meu produto não foi entregue e não há informação sequer se foi emitida a nota fiscal. Não recomendo a loja, não dá assistência ao cliente.
1;Não veio o produto certo
1;Meu relógio veio funcionando sem travar e faltou uma caixinha pra mas segurança.
1;ainda aguardando contato para saber do outro produto que falta.
1;Infelizmente o fone não reconhece em nenhum tipo de celular , já entrei em contato com a stark , inclusive hoje.
1;Nao recebi
1;Comprei dois jogos de cama da mesma marca mas com cores diferentes, porém veio o mesmo produto
1;estou esperando aminha mangueira e não chegou ainda já passou do prazo que foiii estipulado pela loja a muito tempo e uma bosta não chegou ainda minha mangueira
1;Prazo de entrega absurdo aguardei pacientemente o prazo e a entrega não ocorreu quero a devolução do valor pago pelo produto e o valor pago a título de frete também. não recomendo aliás desaconselho
1;Comprei dois ursos reza pai nosso e só recebi um. Preciso de um contato para saber o que ocorreu
1;Produto veio sem a caixa original , riscado e sem a nota fiscal .
1;Comparei uma banheira e não recebi no prazo combinado tenho pressa pois meu neto está pra nascer antes de eu fazer a compra eu me certifiquei que iriam me entregar na data certa mais não recebi
1;ja passou o prazo de entrega e ainda nao recebi o pedido
1;Meu produto nunca chegou. Péssimo. Revoltada.
1;Caixa amassada e rasgada, e ainda não entregaram na minha residência, a encomenda foi enviada para que a retirada fosse pessoal nos correios.
1;O prazo já se esgotou
1;Esperei o produto e nada.
1;produto indisponivel
1;O cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.
1;Produto não entregue. Ainda aguardando, porém, já desapontado com o serviço de entrega.
1;Produto ruim de má qualidade.
1;Realizei a compra de um secador na voltagem de 220v. Recebi um na voltagem de 127v.No momento da troca n havia disponível no 220.Por este motivo quero meu dinheiro de volta.
1;Meu produto estava previsto para chegar no dia 04/05, hoje já é dia 07 e não obteve nenhuma resposta.
1;Sao dois pistoes, conforme emitido na nota, porem recebi apenas um.
1;produto de pessima qualidade e a loja nao retora pra eu devolver ja pedi no dia 1 depois q chegou ate agora nada
1;A compra foi feita Há mais de um mes e ainda nao recebi o produto, sendo que a necessidade dele para o projeto já passou
1;Quando comprei constava um produto no estoque, uma semana dps entraram em contato falando q não tinha mais, pediram pra mim escolher outro produto, escolhi e daì falaram q meu pedido saiu do sistema.
1;Fiquei muito descontente, comprei o perfume masculino de presente e mandei entregar para a pessoa. Mas para a minha infelicidade, chegou o perfume feminino!!!!!!
1;Comprei um controle Sony Rm-yd047 e recebi um controle Kdl40 W-1004
1;pessimo atendimento mercadoria chegandoatrazada vou fazer uma propanda pra nimguem mais comprar ai
1;Produto não chegou na data.
1;Estou aguardando o meu produto chegar, preciso para dia 22, é presenta, HOJE É DIA 20, O PRAZO ERA DIA 19. O QUE ESTÁ HAVENDO?
1;Além de demorar veio errado.
1;Me senti enganado furtado o produto não é Original HP a embalagem é plastica estou indignado com a qualidade do produto comprei gato por lebre!
1;Pedido chegou incompleto!
1;Nao recebi o produto
1;Ainda nao recebi o produto.
1;Recebi um e-mail da lannister.com perguntando se o produto tinha sido entregue, mas, até o momento não foi.
1;Não recebi a mercadoria e não tive retorno do stark. Péssimo suporte.
1;Câmera com defeito estou tentando entrar em contato para troca ou devolução não consigo .
1;Não recebi o produto.
1;o produto ainda nao chegou no local
1;Um absurdo!Sempre comprei no site das lannister...nunca tive problema,mais essa última compra está fazendo vergonha...apesar de dar um prazo enorme para entrega q foi quase dois meses ainda não chega
1;Quero a troca do produto por favor
1;Gostaria de uma posição coerente quanto a chegada do meu produto, pois desde o dia 11 era pra ter chegado e até hpje nada, nem sequer consigo rastrear!!
1;O produto não foi entregue!
1;Não recebi o produto e já solicitei o reembolso, estorno integral do valor gasto depositado em minha conta corrente. Só aceito esta forma de reembolso. Caso contrário buscarei as medidas legais.
1;Não recebi meu produto dentro do prazo e o atendimento foi péssimo
1;Compre duas unidades de um produto é só chegou uma.
1;Demora muito para entrega.
1;Até o momento não recebi meu produto. Tento entrar em contato com a Lojas lannister e não consigo. O site dos Correios, empresa contratada para a entrega, não atualiza o status da entrega desde dia 1
1;ENTREGA MUITO DEMORADA, PESSIMA
1;Ótima loija produto entregue dentro do prazo,Produto muito bom
1;Difícil de montar. Depois de montada não fica firme o suficiente pois é apenas parafusada ao invés de soldada.
1;Parece plástico de encapar caderno, muito fino, não parece em nada com o descrito e não é blackout. O desenho parece que foi impresso errado e com resto de tinta, é todo falhado. PÉSSIMO NAO RECOMENDO
1;solicito a devolucao do produto
1;O produto veio errado e ainda não me retornaram para fazer a troca.
1;Fui informado que o produto chegaria até o dia 18/03/2018, mas até agora não recebi.
1;O produto chegou quebrado
1;Foi pedido 2 itens. So foi entregue 1. Na NF constam os 2.
1;Não entregou no prazo e até agora não retornou meus contatos. Lamentável.
1;Até o presente momento o produto não foi entregue
1;O produto o qual comprei apresentava um conteúdo de 250gr, e o que veio 125gr. Propaganda enganosa e me sinto desrespeitada como consumidora
1;O PRODUTO NÃO VEIO NA COR AZUL E SIM NA BRANCA QUE NÃO ERA A COR DESEJADA
1;Ate hj o produto nao chegou
1;desejo saber como vou fazer para receber o objeto??
1;Ainda não recebi o produto previsto para o dia 28/08/2017, estou insatisfeito e gostaria do provido.
1;Infelizmente ainda não recebi meu produto!
1;Ainda não recebi o produto,pois comprei 3 e apenas 1 foi entregue e ninguém entrou em contato p dar uma explicação, nem mesmo a loja Américanas,quero meus produtos
1;ao começar a usar o produto o mesmo apresentou defeito.
1;Ainda não recebi o produto
1;Não foi entregue o relógio.
1;O entregadod tocou o portão e eu não estava. Então JOGOU o pacote pelo meu muro que tem quase 3 m de altura. Totalmente descuidado! Poderia ter quebrado o abajour que é super frágil. Não recomendo!
1;Comprei duas unidades e só recebi uma
1;Eu estou tentando cancelar faz tempo devido o valor do frete muito abusivo
1;Recebi o produto antes do prazo, ok. Porem o produto veio cheio de avarias, arranhões em várias partes, descascado, e a parte de encaixar não encaixava, enfim, acabei de solicitar a devolução.
1;Fiz um pedido com 2kits para dois celulares. Paguei pelos dois e só recebi um.
1;O produto entregue foi muito inferior ao da foto demonstrativa do anúncio. DEVOLVI
1;Recebi um produto totalmente diferente do que comprei, abri pedido de devolução no site dia 09/08 e ainda estou no aguardo de uma resposta.
1;PRODUTO COM AS ESPECIFICAÇÕES DIFERENTES DO ANUNCIADO. 80% ALGODÃO AO INVÉS DE 100% COMO DIZIA NO ANUNCIO
1;Produto pago, mas não houve entrega até agora.
1;Não enviaram produto conforme o anuncio.A targaryen anuncia um kit e so te enviam um produto
1;saia cama box não recebi ,foi entregue somente o xale.Favor verificar o ocorrido.
1;Estou em processo de devolução. Esperei mais de dois meses para receber uma mochila da Kipling. O modelo não é o que eu comprei, não é original é falso e não foi targaryen que me vendeu foi Gaste Pouco
1;Péssimo atendimento da targaryen. As 2 bandejas espelhas rosas eram p/ ser entregues até 06/12, porém até agora NÃO AS RECEBI E NEM TIVE RESPOSTA ÁS MINHAS RECLAMAÇÕES. GENTILEZA PROVIDENCIAR A ENTREGA.
1;Comprei dois protetores de um modelo em uma mesma compra. Recebi modelos diferentes e em dias diferente e,diferente do modelo mostrado no site e ainda com nota fiscal de outro produto. Além do atraso
1;material com uma qualidade muito boa,letra para leitura muito boa,e foi entregue tudo certo.
1;Não recebi a grelha comprada. Gostaria de saber o que está ocorrendo.
1;Difícil comunicação com o vendedor após a compra do produto. Foram duas tentativas de compra. A primeira resultou inexitosa e foi cancelada sem explicação. Ainda aguardo pela segunda compra do mesmo..
1;Quase nos dias de chegar o produto, avisar que não tinha no estoque. Se avisasse antes, teria olhado em outra loja.
1;A embalagem estava toda amassada, a nota fiscal veio colada com durex e não tem como soltá-la dele sem rasgar, e veio faltando a plataforma de drenagem interna.
